client_id,days_since_last_transaction,avg_days_between_transactions,effort_required,status,potential_monthly_profit
1015875,2,1.52,1 Visit,active,62760.657999999996
1020477,2,1.45,1 Visit,active,110776.414
1021255,2,1.45,1 Visit,active,37986.808000000005
1022370,2,1.61,1 Email,active,49839.191999999995
1024918,2,1.46,1 Visit,active,38836.489
1024919,3,1.86,2 Phone calls,active,113216.042
1025297,4,1.64,1 Email,active,37174.311
1035245,223,1.5,1 Visit,churned,52723.191999999995
1035982,2,53.75,1 Email,active,55401.975
1037392,9,1.61,2 Phone calls,churned,63969.878
1037700,9,1.56,1 Visit,churned,36184.522000000004
1039875,11,1.77,1 Visit,churned,81256.0
1042144,5,1.51,1 Email,churned,103115.592
1043040,9,1.96,2 Phone calls,churned,43116.536
1049145,2,1.44,2 Phone calls,active,296614.208
1055397,4,1.53,2 Phone calls,active,60291.757999999994
1056098,2,1.48,1 Email,active,37662.264
1056862,2,1.48,1 Email,active,43229.403
1057218,11,1.83,1 Email,churned,53799.264
1057238,2,1.68,1 Visit,active,37868.314
1060920,5,2.82,1 Visit,active,37909.975
1061219,2,1.32,2 Phone calls,active,133273.397
1061432,5,3.57,1 Email,active,87983.136
1061798,2,1.48,1 Email,active,42505.542
1062097,2,1.49,1 Visit,active,56139.322
1064574,2,1.44,2 Phone calls,active,53775.542
1066590,9,1.53,1 Email,churned,146194.497
1067777,10,1.56,1 Visit,churned,71119.11099999999
1070692,2,1.49,1 Email,active,58241.547000000006
1072318,2,3.27,1 Email,active,39430.422000000006
1072447,2,1.59,2 Phone calls,active,38192.528
1073335,5,1.5,2 Phone calls,churned,43609.475
1074263,3,1.51,1 Email,active,52892.703
1074887,2,1.47,1 Email,active,93550.914
1080520,20,2.95,1 Visit,churned,77227.22200000001
1081078,5,1.57,1 Visit,churned,60255.4
1081700,2,1.57,1 Visit,active,61156.228
1081914,3,1.54,2 Phone calls,active,46716.536
1086503,2,1.44,1 Visit,active,50839.528
1086572,2,1.47,2 Phone calls,active,59983.36400000001
1086584,2,1.53,1 Email,active,197759.592
1087422,10,3.86,1 Visit,active,45901.642
1087991,2,1.54,1 Visit,active,58394.992
1088254,2,1.65,2 Phone calls,active,45951.203
1089966,3,1.62,1 Email,active,45284.697
1094636,2,1.45,1 Email,active,85047.075
1094895,2,1.61,2 Phone calls,active,46560.242
1095289,3,1.52,1 Visit,active,128978.05
1098127,3,1.97,2 Phone calls,active,60940.172000000006
1098821,2,1.58,1 Visit,active,37192.414
1099928,2,1.47,1 Visit,active,76556.011
1100989,10,4.76,2 Phone calls,active,40831.85
1101928,2,1.49,1 Visit,active,107137.26400000001
1102882,5,1.84,2 Phone calls,active,83129.6
1110074,3,1.51,1 Email,active,109387.728
1110934,2,1.48,1 Email,active,43315.200000000004
1111061,2,1.45,1 Visit,active,65344.710999999996
1111303,342,27.29,1 Visit,churned,80428.072
1113561,2,1.45,1 Visit,active,204651.66100000002
1115153,2,1.65,1 Email,active,49015.008
1116074,3,1.94,1 Email,active,63978.453
1120983,3,1.72,2 Phone calls,active,55377.875
1121492,2,1.56,1 Visit,active,66219.322
1123869,2,1.49,1 Visit,active,82037.614
1124243,2,1.52,1 Visit,active,46453.297000000006
1125846,12,3.33,1 Email,churned,89624.628
1133418,2,1.44,1 Email,active,46830.339
1133876,2,1.49,1 Email,active,69024.411
1137482,2,1.59,2 Phone calls,active,66770.714
1138397,2,1.49,1 Email,active,94771.503
1138882,10,2.77,1 Visit,churned,45059.728
1140655,2,1.58,1 Email,active,46108.197
1140720,3,1.65,1 Visit,active,94914.328
1147910,3,3.0,2 Phone calls,active,51663.611000000004
1148306,4,1.54,1 Visit,active,45654.475
1152568,2,1.44,1 Visit,active,117882.958
1152581,11,2.92,1 Email,churned,60697.872
1153183,10,2.21,2 Phone calls,churned,46097.228
1153281,2,1.53,1 Visit,active,89108.914
1159288,2,1.46,2 Phone calls,active,74099.414
1160732,2,1.7,1 Email,active,41754.941999999995
1162413,2,1.26,1 Email,active,52972.425
1167160,2,1.51,2 Phone calls,active,58917.125
1168370,2,1.47,1 Email,active,87510.339
1169471,3,1.58,2 Phone calls,active,44843.492
1172010,5,1.56,2 Phone calls,churned,56636.039
1172059,10,1.63,2 Phone calls,churned,40655.558000000005
1172375,2,1.48,1 Visit,active,81328.675
1173820,3,1.51,2 Phone calls,active,52027.625
1174089,3,1.77,2 Phone calls,active,36678.872
1183219,2,1.51,1 Email,active,84339.342
1183246,9,1.58,1 Email,churned,62325.558
1185130,2,1.47,1 Email,active,118691.847
1189655,10,1.57,1 Visit,churned,242086.603
1190655,4,1.63,2 Phone calls,active,65250.91099999999
1192884,2,1.56,2 Phone calls,active,48482.3
1195140,5,1.66,1 Email,churned,71763.228
1196079,11,4.03,1 Visit,active,64760.422000000006
1197366,2,1.56,1 Visit,active,61344.814000000006
1197663,13,1.77,2 Phone calls,churned,83543.258
1199544,4,13.84,2 Phone calls,active,36239.897000000004
1199705,10,3.28,2 Phone calls,churned,36988.508
1199719,2,1.37,1 Visit,active,108610.303
1200357,5,1.68,1 Email,active,47714.022000000004
1200377,3,1.81,1 Email,active,41436.711
1201184,9,2.3,2 Phone calls,churned,37210.808000000005
1202795,2,1.56,1 Visit,active,58759.564000000006
1202835,2,1.45,2 Phone calls,active,240579.011
1206881,3,3.62,1 Email,active,62872.353
1207077,2,1.44,1 Email,active,127392.858
1207268,2,1.59,1 Visit,active,38522.425
1211835,9,2.22,1 Visit,churned,37607.647000000004
1213167,2,1.8,2 Phone calls,active,36808.697
1214033,2,1.69,1 Visit,active,68023.408
1219777,10,2.52,1 Visit,churned,43711.6
1224310,4,1.63,1 Email,active,36776.286
1224856,12,7.34,1 Email,active,37213.875
1225282,122,2.38,1 Visit,churned,62845.19500000001
1225656,4,1.48,1 Email,active,67070.997
1226179,2,1.44,2 Phone calls,active,129636.272
1228003,3,1.73,2 Phone calls,active,36224.453
1228309,11,2.17,1 Visit,churned,37000.147000000004
1229867,2,1.45,2 Phone calls,active,62884.478
1230637,2,1.42,2 Phone calls,active,67401.425
1231491,2,1.44,2 Phone calls,active,55697.6
1232507,3,1.45,2 Phone calls,active,258976.89200000002
1234281,2,1.56,1 Email,active,44702.325000000004
1235437,2,1.45,1 Visit,active,40461.961
1235932,3,1.72,2 Phone calls,active,85518.23599999999
1236887,3,1.56,2 Phone calls,active,65991.539
1238943,3,1.55,1 Visit,active,43038.436
1239267,3,1.66,1 Email,active,58380.525
1242569,9,1.51,1 Visit,churned,91733.728
1245346,3,1.45,1 Email,active,184080.52800000002
1245638,9,2.1,1 Email,churned,88238.09700000001
1246822,2,1.62,1 Visit,active,59529.253
1247708,2,1.49,1 Email,active,61891.83900000001
1247776,2,1.53,1 Email,active,46779.264
1248683,9,1.95,1 Email,churned,36803.439
1249092,2,1.44,1 Visit,active,75991.675
1251083,3,1.72,2 Phone calls,active,73432.1
1252913,3,1.59,1 Visit,active,38063.461
1253228,5,1.67,1 Visit,churned,55643.872
1253452,3,1.7,1 Visit,active,39359.542
1253645,2,1.76,1 Visit,active,48613.450000000004
1255333,9,1.69,1 Email,churned,53842.914
1255733,2,1.53,2 Phone calls,active,53425.289
1257195,2,1.5,1 Email,active,79051.725
1265534,5,2.3,1 Email,active,43993.386
1266514,2,1.44,2 Phone calls,active,61121.378
1267503,10,1.48,2 Phone calls,churned,81103.853
1272143,2,1.54,2 Phone calls,active,37848.872
1275836,2,1.45,1 Email,active,50584.203
1276388,3,1.5,2 Phone calls,active,110351.747
1276554,4,1.83,1 Visit,active,41833.642
1277127,3,1.49,1 Visit,active,74528.914
1278072,67,1.62,1 Email,churned,148753.926
1278245,2,1.5,1 Email,active,43271.622
1278679,9,1.61,1 Email,churned,48845.214
1279952,2,1.44,2 Phone calls,active,156369.953
1285921,4,1.53,1 Email,active,40451.211
1286854,2,1.44,2 Phone calls,active,52353.011
1287482,2,1.65,1 Email,active,46401.678
1292183,2,1.44,1 Email,active,51241.014
1292640,2,1.89,1 Visit,active,42460.897000000004
1294746,2,1.86,2 Phone calls,active,47481.203
1295190,9,2.62,1 Visit,churned,36114.178
1296144,2,1.44,1 Email,active,62630.810999999994
1301817,5,3.46,1 Email,active,70399.908
1306226,4,3.68,1 Email,active,40004.658
1306848,9,1.47,2 Phone calls,churned,105009.842
1307079,5,1.69,1 Visit,active,88146.81400000001
1307496,4,1.69,2 Phone calls,active,84685.475
1309087,10,1.68,2 Phone calls,churned,39018.008
1311936,2,1.55,2 Phone calls,active,38903.222
1314676,2,1.46,2 Phone calls,active,65091.242000000006
1315527,2,1.45,2 Phone calls,active,102773.936
1315832,4,1.84,2 Phone calls,active,37767.386
1319549,2,1.44,2 Phone calls,active,68054.375
1319656,4,1.58,2 Phone calls,active,42170.042
1320104,2,1.62,1 Visit,active,40582.453
1322020,2,1.46,1 Visit,active,78041.308
1323849,2,1.52,1 Email,active,38127.078
1323893,2,1.46,1 Email,active,48625.200000000004
1325246,2,1.73,1 Visit,active,38760.322
1326247,3,2.18,1 Visit,active,67696.042
1329298,2,1.53,2 Phone calls,active,168799.997
1330222,3,1.4,1 Visit,active,127192.486
1330235,2,1.64,1 Email,active,52273.872
1332210,2,1.59,2 Phone calls,active,60841.172000000006
1335899,2,1.45,2 Phone calls,active,84466.928
1336351,2,1.5,1 Email,active,53127.828
1339893,2,1.43,1 Visit,active,181069.942
1341154,10,1.84,1 Visit,churned,40419.436
1342317,2,1.45,1 Visit,active,125132.908
1344561,4,1.88,1 Email,active,170750.664
1347437,3,2.11,1 Visit,active,72996.403
1348505,2,1.46,1 Visit,active,136582.897
1348829,4,1.85,1 Email,active,71100.675
1354396,2,1.46,1 Email,active,108669.636
1354446,2,1.5,1 Visit,active,72563.31400000001
1355846,4,3.13,2 Phone calls,active,39597.761
1361894,3,1.47,1 Email,active,88426.989
1361966,2,1.48,1 Email,active,98062.308
1362985,2,1.45,2 Phone calls,active,69593.042
1364491,10,4.59,1 Visit,active,75902.8
1364727,2,1.47,1 Email,active,46155.564
1365251,9,1.57,2 Phone calls,churned,36653.078
1365256,2,1.45,1 Email,active,68791.608
1366779,2,1.45,2 Phone calls,active,57756.008
1367588,2,1.74,1 Email,active,37506.339
1368716,2,1.48,2 Phone calls,active,54974.261
1371799,2,1.52,1 Visit,active,40277.614
1372020,3,1.95,2 Phone calls,active,44448.275
1372496,5,1.98,1 Visit,active,197811.553
1373528,2,1.76,1 Visit,active,45397.642
1375758,2,1.44,1 Email,active,53235.711
1375779,5,1.56,2 Phone calls,churned,62508.458
1378802,2,1.44,1 Visit,active,112754.047
1379354,10,1.92,1 Visit,churned,52043.8
1384459,2,1.47,2 Phone calls,active,154080.389
1386568,9,1.58,1 Visit,churned,221854.711
1388910,4,1.5,1 Visit,active,95868.13900000001
1389827,2,1.44,1 Visit,active,44913.361000000004
1391269,3,2.9,1 Visit,active,59223.289000000004
1394239,4,1.47,1 Email,active,46213.308000000005
1394528,355,1.47,2 Phone calls,churned,85132.235
1394573,2,1.46,2 Phone calls,active,41087.9
1395153,2,1.52,2 Phone calls,active,68760.2
1399590,3,1.47,1 Email,active,46515.753
1399604,3,1.47,1 Email,active,62298.603
1399812,4,1.64,2 Phone calls,active,51210.272000000004
1400063,2,1.58,1 Email,active,52642.089
1401834,5,1.89,1 Visit,active,59786.275
1401937,2,1.45,1 Visit,active,36299.803
1403538,2,1.45,2 Phone calls,active,57561.842
1404961,360,1.93,2 Phone calls,churned,86776.697
1405856,2,1.5,1 Email,active,44966.925
1406235,2,1.46,1 Email,active,38316.15
1406355,4,1.48,1 Visit,active,76136.161
1408864,2,1.49,1 Visit,active,86488.708
1411356,2,1.63,1 Email,active,39060.711
1412142,2,1.45,1 Visit,active,116928.40000000001
1413548,2,1.45,1 Email,active,36449.703
1415806,2,1.44,2 Phone calls,active,75425.15000000001
1416929,9,1.56,2 Phone calls,churned,48104.039
1419468,2,1.44,2 Phone calls,active,107699.411
1423548,2,1.44,1 Visit,active,44096.647000000004
1427960,2,1.44,1 Email,active,48159.486000000004
1430104,2,1.47,1 Visit,active,67583.23599999999
1430290,10,1.7,2 Phone calls,churned,105872.447
1430988,2,1.44,1 Email,active,85650.561
1431063,2,1.45,2 Phone calls,active,79568.003
1432531,2,1.45,1 Visit,active,302661.24700000003
1434391,0,1.43,1 Email,active,68518.61099999999
1435280,2,1.44,1 Email,active,46967.589
1438680,3,1.54,1 Visit,active,69284.425
1439652,4,2.14,2 Phone calls,active,70989.536
1440389,2,1.44,1 Email,active,239916.33900000004
1442632,9,1.9,1 Visit,churned,39462.061
1444500,2,1.3,1 Visit,active,228767.008
1445989,2,1.44,1 Visit,active,177524.5
1447199,9,1.59,1 Email,churned,69952.464
1452140,2,1.68,1 Email,active,39767.364
1459160,3,1.5,1 Email,active,70118.44200000001
1461561,3,1.45,2 Phone calls,active,206426.342
1462094,2,1.57,1 Email,active,54732.042
1464751,5,2.17,2 Phone calls,active,44219.342
1466118,4,1.57,1 Visit,active,59788.48900000001
1466819,2,1.51,1 Visit,active,63253.372
1467094,2,1.56,1 Email,active,56930.742
1468024,3,1.78,1 Visit,active,82314.40000000001
1470656,3,1.53,2 Phone calls,active,287860.808
1472383,2,1.61,1 Email,active,51233.175
1474590,30,57.27,1 Visit,active,38359.066
1475340,3,1.51,1 Visit,active,45289.111000000004
1475964,9,1.62,2 Phone calls,churned,54673.175
1479831,2,1.59,2 Phone calls,active,50962.664
1480577,3,1.64,1 Visit,active,43637.989
1482926,9,1.44,1 Visit,churned,154077.40300000002
1485314,2,1.53,2 Phone calls,active,70409.864
1487225,3,1.85,1 Visit,active,66717.85
1488213,2,1.46,1 Visit,active,38642.953
1492058,3,1.52,2 Phone calls,active,39249.839
1492190,10,1.64,1 Visit,churned,86908.603
1492994,2,1.46,1 Email,active,137193.489
1497814,4,1.55,1 Email,active,42978.186
1500922,2,1.63,1 Visit,active,42786.328
1504600,3,2.27,2 Phone calls,active,79533.164
1506304,2,1.69,1 Visit,active,39116.614
1508436,2,1.44,1 Email,active,67848.561
1509241,9,1.49,1 Visit,churned,99951.25
1517824,2,1.76,1 Visit,active,153570.02800000002
1518658,2,1.44,1 Visit,active,47262.1
1520596,2,1.46,2 Phone calls,active,45091.928
1523348,2,1.52,1 Email,active,42231.078
1525076,9,1.7,1 Visit,churned,66483.589
1525545,9,1.64,2 Phone calls,churned,93686.042
1527997,10,2.34,1 Email,churned,41122.242
1528503,9,1.61,1 Email,churned,66636.342
1536566,3,2.41,2 Phone calls,active,57583.478
1538838,2,1.46,2 Phone calls,active,79395.95
1539945,2,1.42,1 Visit,active,36200.578
1540443,3,1.91,2 Phone calls,active,49353.536
1541028,2,1.58,2 Phone calls,active,45787.736000000004
1541548,2,1.84,2 Phone calls,active,52871.042
1542078,2,1.44,1 Email,active,184039.461
1542223,3,1.56,1 Visit,active,99416.23599999999
1542288,5,1.56,2 Phone calls,churned,70049.036
1542373,2,1.46,1 Email,active,37867.014
1544867,9,3.51,2 Phone calls,active,93806.858
1544929,12,3.15,1 Email,churned,42375.978
1552980,2,1.44,1 Visit,active,501704.878
1552983,9,2.19,1 Email,churned,70216.875
1554575,3,1.45,2 Phone calls,active,46406.828
1556263,68,4.02,1 Email,churned,57690.207
1557652,3,1.54,2 Phone calls,active,74784.278
1558643,2,1.67,1 Visit,active,63748.335999999996
1561399,2,1.44,2 Phone calls,active,55098.353
1562125,2,1.73,1 Email,active,49850.325000000004
1563891,4,1.61,1 Email,active,65684.853
1565218,2,1.52,1 Visit,active,91166.69200000001
1566106,3,1.66,1 Visit,active,52738.636
1570465,2,2.28,1 Email,active,61582.275
1571090,9,1.94,2 Phone calls,churned,55125.911
1571479,2,1.69,2 Phone calls,active,43651.325000000004
1572986,9,1.73,2 Phone calls,churned,53679.386
1573269,9,1.91,1 Email,churned,104692.725
1575569,2,1.53,1 Visit,active,48943.147000000004
1576427,4,1.6,1 Visit,active,65597.908
1577519,2,1.6,1 Visit,active,37645.042
1580202,3,1.77,1 Visit,active,76097.542
1582727,11,2.33,1 Visit,churned,82475.761
1582843,2,1.46,1 Visit,active,90345.36099999999
1583937,9,1.62,1 Visit,churned,90064.228
1585911,9,2.32,2 Phone calls,churned,36518.861000000004
1586814,2,1.46,2 Phone calls,active,104264.59700000001
1587101,2,1.44,1 Visit,active,188115.025
1592247,3,1.57,2 Phone calls,active,109927.253
1592949,2,1.49,1 Visit,active,122460.17800000001
1595424,2,1.5,1 Email,active,95307.26400000001
1596618,2,1.68,1 Visit,active,68854.225
1597088,44,24.39,2 Phone calls,active,53361.398
1600012,2,1.47,1 Email,active,87291.792
1600227,4,2.84,1 Visit,active,42131.722
1602946,2,1.52,1 Email,active,48797.847
1603342,9,2.94,2 Phone calls,churned,52690.25
1604243,2,1.45,2 Phone calls,active,43936.103
1604281,9,1.76,1 Visit,churned,60721.825000000004
1604652,32,7.73,1 Email,churned,41678.181
1605331,2,1.5,1 Visit,active,51490.3
1605559,2,1.5,1 Email,active,85247.55
1605783,2,1.54,2 Phone calls,active,45166.961
1606013,3,1.78,2 Phone calls,active,36904.214
1606369,2,1.45,1 Visit,active,127880.46399999999
1608313,10,2.01,1 Visit,churned,38410.6
1611579,2,1.45,1 Visit,active,97593.7
1612277,2,1.51,1 Email,active,67449.978
1613036,2,1.44,1 Visit,active,59220.958
1614115,2,1.53,2 Phone calls,active,39340.622
1614636,2,1.63,1 Email,active,36676.8
1616101,2,1.59,2 Phone calls,active,72362.342
1621313,271,1.53,1 Visit,churned,60188.01700000001
1621960,9,1.75,1 Visit,churned,88705.714
1623075,3,1.98,2 Phone calls,active,46076.564
1627565,3,2.03,1 Email,active,38053.953
1627628,11,1.69,1 Email,churned,39568.842
1628050,3,1.83,2 Phone calls,active,41969.450000000004
1630677,2,1.45,2 Phone calls,active,132097.322
1633062,2,2.06,2 Phone calls,active,91717.022
1635829,4,1.73,1 Visit,active,47166.322
1636550,10,1.87,1 Visit,churned,53601.664
1638922,2,1.88,2 Phone calls,active,58310.336
1639064,2,1.59,1 Visit,active,37739.425
1640730,4,2.54,2 Phone calls,active,43462.289
1643098,2,1.45,1 Visit,active,111698.797
1646896,9,1.61,2 Phone calls,churned,66004.553
1649231,11,2.38,1 Visit,churned,36631.408
1656170,2,1.48,2 Phone calls,active,73242.911
1657523,2,1.55,1 Visit,active,39198.172000000006
1663565,2,1.46,1 Visit,active,62004.325000000004
1665002,3,1.66,1 Visit,active,59646.657999999996
1665304,2,1.55,2 Phone calls,active,76669.886
1665802,2,1.44,1 Visit,active,98753.575
1665874,2,1.48,1 Visit,active,53296.375
1666266,2,1.44,2 Phone calls,active,134270.64200000002
1666866,2,1.48,1 Visit,active,93773.353
1667347,2,1.53,1 Visit,active,44623.858
1668756,2,1.44,2 Phone calls,active,284911.886
1672231,9,1.63,1 Visit,churned,57916.075000000004
1673444,2,1.56,2 Phone calls,active,97327.84700000001
1675712,2,1.87,2 Phone calls,active,50389.958000000006
1675805,11,4.53,1 Email,active,39705.147000000004
1677414,2,1.77,1 Visit,active,37711.075000000004
1677494,2,1.49,2 Phone calls,active,72346.853
1678158,9,3.17,2 Phone calls,active,41133.503
1678377,2,1.51,1 Email,active,54868.608
1678916,9,1.69,2 Phone calls,churned,65160.803
1679800,10,1.52,1 Email,churned,49525.758
1679880,2,1.77,1 Email,active,38687.139
1680100,9,1.94,1 Email,churned,70451.289
1683770,3,1.68,1 Email,active,37253.664
1685351,2,1.46,2 Phone calls,active,82868.114
1686478,2,1.44,1 Visit,active,48363.700000000004
1688054,2,1.46,2 Phone calls,active,157197.836
1693565,52,3.17,2 Phone calls,churned,59257.1
1697269,3,1.5,1 Visit,active,93785.161
1698074,2,1.59,1 Email,active,47437.911
1707653,2,1.44,1 Email,active,62836.425
1708246,4,1.63,1 Visit,active,62089.708
1708388,2,1.46,1 Visit,active,171240.547
1710016,2,1.57,1 Visit,active,51000.664
1714976,2,1.55,1 Visit,active,53980.861000000004
1715764,2,1.51,1 Email,active,42291.450000000004
1715942,2,1.49,1 Email,active,49231.8
1716337,2,1.5,1 Visit,active,50867.428
1717937,3,1.47,2 Phone calls,active,69788.90000000001
1722816,9,1.54,1 Email,churned,174756.825
1723362,2,1.57,1 Email,active,50956.461
1724290,2,1.47,1 Visit,active,61031.272000000004
1726640,3,1.79,1 Visit,active,44587.822
1728553,2,1.58,1 Visit,active,65955.172
1729848,2,1.5,2 Phone calls,active,70432.022
1731983,2,1.46,1 Visit,active,84151.372
1733135,13,2.44,2 Phone calls,churned,45667.586
1735239,2,1.78,2 Phone calls,active,107195.86099999999
1736276,5,1.66,2 Phone calls,churned,113793.086
1736352,3,1.52,1 Visit,active,46139.008
1738186,2,1.47,1 Visit,active,68544.103
1738545,13,1.85,1 Email,churned,56687.922000000006
1741548,59,7.58,1 Email,churned,46543.626000000004
1743946,9,2.37,2 Phone calls,churned,64706.708
1744230,12,2.24,1 Visit,churned,44917.6
1744670,2,1.51,1 Email,active,48300.561
1744921,100,1.64,1 Visit,churned,59321.200000000004
1745613,2,1.51,2 Phone calls,active,66285.875
1746803,4,1.53,2 Phone calls,active,41851.892
1751691,9,1.82,1 Visit,churned,47741.161
1752582,2,1.84,1 Email,active,36448.992
1754265,4,1.78,1 Visit,active,51407.158
1759387,3,1.51,1 Visit,active,63984.55
1763429,5,4.53,1 Email,active,46288.764
1763921,2,1.97,1 Visit,active,66865.342
1765043,2,1.44,1 Visit,active,81138.703
1770644,10,1.72,1 Visit,churned,47555.158
1772190,3,2.09,1 Email,active,47589.453
1772686,2,1.45,1 Visit,active,109068.214
1772868,2,1.49,1 Email,active,129410.208
1772875,2,1.62,1 Email,active,43593.003
1773169,2,1.43,1 Visit,active,961922.164
1774260,3,1.45,2 Phone calls,active,137367.614
1777113,3,1.56,1 Email,active,41883.075000000004
1781484,3,1.97,1 Visit,active,40526.203
1781782,10,4.61,1 Visit,active,138900.136
1782234,2,1.45,2 Phone calls,active,43153.247
1785158,2,1.49,1 Email,active,159760.458
1785411,2,1.48,1 Visit,active,36106.15
1785734,3,1.69,1 Email,active,47416.392
1789445,2,3.27,1 Visit,active,37294.789
1789729,2,1.47,1 Visit,active,37664.5
1790677,2,1.6,1 Email,active,36405.792
1791515,2,1.39,1 Visit,active,117833.38600000001
1793336,3,1.49,1 Email,active,70685.172
1794411,3,1.58,1 Visit,active,72805.414
1794667,2,1.45,1 Visit,active,238740.7
1795711,3,1.62,1 Visit,active,39778.375
1798523,2,1.43,2 Phone calls,active,141554.225
1799384,2,1.75,1 Email,active,41051.772000000004
1802620,10,1.95,2 Phone calls,churned,49712.708000000006
1806531,5,1.45,1 Email,churned,150450.93899999998
1807467,2,1.66,2 Phone calls,active,64263.692
1807762,2,1.47,1 Email,active,37161.747
1810123,5,1.49,1 Visit,churned,65028.703
1815987,2,1.45,1 Email,active,136751.103
1816402,10,1.55,2 Phone calls,churned,52619.897000000004
1816517,2,1.47,1 Email,active,193466.09699999998
1819214,3,3.29,1 Email,active,37343.097
1819975,3,1.6,1 Visit,active,39341.353
1821055,4,1.5,1 Visit,active,43052.691999999995
1822114,93,9.08,2 Phone calls,churned,51235.44500000001
1824052,2,1.46,2 Phone calls,active,92309.6
1824460,2,1.97,1 Visit,active,45416.308000000005
1824832,2,1.71,2 Phone calls,active,53513.003
1825445,5,3.11,1 Email,active,47111.292
1826984,3,1.46,1 Email,active,42003.675
1827439,2,1.51,2 Phone calls,active,68061.31400000001
1828052,2,1.58,2 Phone calls,active,42530.897000000004
1828244,2,1.44,1 Email,active,43195.878
1829695,9,1.52,1 Email,churned,58713.039
1830395,2,1.69,2 Phone calls,active,37051.211
1833069,4,1.51,1 Visit,active,44912.353
1837070,2,1.45,1 Email,active,166346.964
1837520,2,1.49,1 Email,active,80237.88900000001
1837545,3,1.44,1 Email,active,43867.008
1838408,2,1.44,1 Visit,active,51247.858
1839598,2,1.47,1 Visit,active,49152.622
1841847,2,1.49,2 Phone calls,active,87408.839
1845492,2,1.48,1 Email,active,57929.472
1848241,9,2.06,2 Phone calls,churned,39892.142
1849128,2,1.69,1 Email,active,37153.764
1850878,2,1.51,1 Email,active,43338.789
1853481,2,1.47,1 Visit,active,98808.09700000001
1855199,2,1.48,1 Email,active,45302.175
1855857,10,1.51,2 Phone calls,churned,42490.811
1856224,3,2.96,1 Visit,active,46975.153
1858212,2,1.64,1 Email,active,52506.747
1859952,9,1.59,2 Phone calls,churned,112937.978
1860260,200,7.15,1 Email,churned,70575.59700000001
1862441,2,1.5,1 Visit,active,44118.4
1863981,2,1.73,1 Email,active,39619.611000000004
1865669,3,1.7,2 Phone calls,active,38632.592
1869871,2,1.45,2 Phone calls,active,38405.342
1873103,2,1.61,2 Phone calls,active,50001.653
1874289,2,1.45,1 Email,active,87464.664
1874460,9,1.47,1 Visit,churned,63883.903
1876534,2,1.48,1 Email,active,105202.197
1877583,2,1.47,1 Email,active,36543.258
1878244,3,1.63,2 Phone calls,active,51254.489
1879369,3,1.48,1 Visit,active,87609.622
1879641,2,1.59,1 Email,active,58708.728
1883627,2,1.44,1 Visit,active,43340.458000000006
1884086,2,1.48,1 Email,active,66773.286
1886274,2,1.46,1 Email,active,49007.592
1886548,3,1.5,1 Email,active,65128.428
1886773,2,1.46,1 Email,active,47029.464
1887048,4,1.54,2 Phone calls,active,68341.358
1888475,19,3.85,2 Phone calls,churned,37300.178
1889854,3,1.42,1 Visit,active,107091.85
1890528,3,1.3,2 Phone calls,active,47957.708000000006
1890932,2,1.49,1 Email,active,83657.808
1894012,3,1.82,1 Visit,active,56111.764
1894490,2,1.61,2 Phone calls,active,49282.922000000006
1894659,9,1.62,1 Email,churned,58022.658
1896963,3,1.68,1 Visit,active,77636.578
1898765,25,2.22,1 Email,churned,55094.013
1898916,4,1.62,1 Visit,active,81945.553
1899604,5,1.77,2 Phone calls,active,48696.950000000004
1900664,2,1.44,1 Email,active,81162.036
1907299,5,2.65,2 Phone calls,active,108315.38900000001
1909014,3,1.48,2 Phone calls,active,325159.553
1910840,2,1.63,1 Email,active,43232.328
1911392,9,1.6,2 Phone calls,churned,40138.4
1913186,2,1.47,1 Email,active,53009.703
1913629,10,6.36,1 Email,active,584202.258
1913887,2,1.44,1 Email,active,54710.622
1915585,2,1.63,1 Email,active,55504.611000000004
1915613,2,1.44,1 Visit,active,44449.897000000004
1915851,9,2.93,1 Visit,churned,75562.753
1917892,9,1.55,1 Email,churned,37614.941999999995
1919899,2,1.46,1 Visit,active,84981.44200000001
1920957,10,1.68,2 Phone calls,churned,39970.775
1921040,2,1.7,1 Visit,active,49284.922000000006
1923484,2,1.44,1 Email,active,134867.28600000002
1927354,3,1.48,1 Visit,active,42044.197
1927666,2,1.45,1 Email,active,183687.408
1927985,3,1.52,1 Email,active,37102.158
1928162,24,3.57,2 Phone calls,churned,44720.534
1928178,9,1.69,1 Visit,churned,42426.625
1928597,2,1.44,2 Phone calls,active,61554.503
1929913,2,1.51,1 Visit,active,53131.603
1932019,3,1.46,1 Email,active,90351.63900000001
1932712,2,1.48,2 Phone calls,active,128107.17199999999
1933156,2,1.47,2 Phone calls,active,38369.792
1933362,2,1.46,1 Email,active,163338.678
1933434,2,1.5,1 Email,active,53587.008
1933493,2,1.7,1 Email,active,39742.236000000004
1933771,2,1.47,1 Visit,active,130721.95300000001
1934466,2,1.52,1 Visit,active,40301.464
1937993,2,1.67,2 Phone calls,active,61991.147000000004
1939150,2,2.02,2 Phone calls,active,41811.950000000004
1939977,2,1.7,1 Email,active,39988.242
1940818,2,1.83,2 Phone calls,active,45825.428
1941720,2,1.49,1 Visit,active,162530.158
1941876,2,1.87,1 Visit,active,64246.675
1942300,2,1.57,2 Phone calls,active,45759.458000000006
1945834,2,4.21,2 Phone calls,active,43456.178
1946333,5,1.61,2 Phone calls,churned,39455.408
